Id,sig,Color
n207,-0.0645392923252977,#218E8D
n208,-0.5010198883759158,#297B8E
n209,-0.04372463074776193,#218F8D
n210,1.064255429861558,#46C06F
n211,-0.5150110489841372,#297A8E
n212,-1.0130811572546785,#33638D
n213,0.3706895318710951,#1FA287
n214,0.2549137154286045,#1E9D89
n215,0.9071557981968795,#39B976
n216,-0.012604399059132021,#20918C
n217,-0.004920706756843685,#20918C
n218,1.1918756796209968,#52C569
n219,0.04377243505615134,#20938C
n220,0.8550400706209914,#35B779
n221,0.2547290753051196,#1E9D89
n222,0.08306016543993097,#1F958B
n223,-0.5529634831818367,#2A788E
n224,1.3322517292622431,#60CA60
n225,-0.5986271273173992,#2B768E
n226,0.5946502860262349,#26AC82
n227,-0.2275866373257603,#24878E
n228,-1.736646367929471,#433D84
n229,0.11160852535903121,#1F968B
n230,0.9514764571506891,#3DBB74
n231,0.6464011426232886,#28AE80
n232,1.129860622581608,#4CC26C
n233,1.098229434045915,#49C16D
n234,-0.8702456096410172,#306A8E
n235,0.9604640089961366,#3DBC74
n236,0.4170608161685829,#20A486
n237,-0.2561860377659693,#24868E
n238,1.9709281368241889,#ADDC31
n239,0.01222775152944781,#20928C
n240,-1.4444710149883804,#3D4D8A
n241,0.20329431005805093,#1F9A8A
n242,-1.4192595591139625,#3C4E8A
n243,-1.9001883244649955,#46337F
n244,0.19080377336384313,#1F9A8A
n245,-0.35268266245082763,#26818E
n246,0.5923236765375743,#26AC82
n247,0.5704031870437795,#25AB82
n248,1.9241229752236837,#A7DB34
n249,-1.1009565509741401,#355E8D
